"","V1","match_id","year","slam","match_num","player1","player2","status","winner","event_name","round","court_name","court_id","player1id","player2id","nation1","nation2","player1_rank","player2_rank","pServeP1","pReceiveP1","pServeP2","pReceiveP2"
"4233",149,"2016-usopen-2309",2016,"usopen",2309,"Madison Keys","Naomi Osaka",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,82,0.644230769230769,0.392156862745098,0.607843137254902,0.355769230769231
"4234",150,"2016-usopen-2310",2016,"usopen",2310,"Monica Niculescu","Caroline Wozniacki",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,51,0.355555555555556,0.431034482758621,0.568965517241379,0.644444444444444
"4235",151,"2016-usopen-2311",2016,"usopen",2311,"Johanna Konta","Belinda Bencic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,26,0.823529411764706,0.568627450980392,0.431372549019608,0.176470588235294
"4236",152,"2016-usopen-2312",2016,"usopen",2312,"Kateryna Bondarenko","Anastasija Sevastova",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,52,0.442622950819672,0.392156862745098,0.607843137254902,0.557377049180328
"4237",153,"2016-usopen-2313",2016,"usopen",2313,"Roberta Vinci","Carina Witthoeft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,101,0.616438356164384,0.5,0.5,0.383561643835616
"4238",154,"2016-usopen-2314",2016,"usopen",2314,"Lesia Tsurenko","Dominika Cibulkova",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,13,0.476190476190476,0.53,0.47,0.523809523809524
"4239",155,"2016-usopen-2315",2016,"usopen",2315,"Petra Kvitova","Elina Svitolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,23,0.590909090909091,0.524590163934426,0.475409836065574,0.409090909090909
"4240",156,"2016-usopen-2316",2016,"usopen",2316,"Catherine Bellis","Angelique Kerber",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.315789473684211,0.381818181818182,0.618181818181818,0.684210526315789
"4241",157,"2016-usopen-2401",2016,"usopen",2401,"Serena Williams","Yaroslava Shvedova",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,50,0.782608695652174,0.467741935483871,0.532258064516129,0.217391304347826
"4242",158,"2016-usopen-2402",2016,"usopen",2402,"","Simona Halep",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.466666666666667,0.405797101449275,0.594202898550725,0.533333333333333
"4243",159,"2016-usopen-2403",2016,"usopen",2403,"Agnieszka Radwanska","Ana Konjuh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,100,0.596491228070175,0.322033898305085,0.677966101694915,0.403508771929825
"4244",160,"2016-usopen-2404",2016,"usopen",2404,"Karolina Pliskova","Venus Williams",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,6,0.576923076923077,0.431192660550459,0.568807339449541,0.423076923076923
"4245",161,"2016-usopen-2405",2016,"usopen",2405,"Madison Keys","Caroline Wozniacki",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,51,0.555555555555556,0.26,0.74,0.444444444444444
"4246",162,"2016-usopen-2406",2016,"usopen",2406,"Johanna Konta","Anastasija Sevastova",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,52,0.436619718309859,0.493827160493827,0.506172839506173,0.563380281690141
"4247",163,"2016-usopen-2407",2016,"usopen",2407,"Roberta Vinci","Lesia Tsurenko",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,80,0.6125,0.434782608695652,0.565217391304348,0.3875
"4248",164,"2016-usopen-2408",2016,"usopen",2408,"Petra Kvitova","Angelique Kerber",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,2,0.550724637681159,0.354838709677419,0.645161290322581,0.449275362318841
"4249",165,"2016-usopen-2501",2016,"usopen",2501,"Serena Williams","Simona Halep",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,0.659340659340659,0.445454545454545,0.554545454545455,0.340659340659341
"4250",166,"2016-usopen-2502",2016,"usopen",2502,"Ana Konjuh","Karolina Pliskova",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,11,0.517857142857143,0.135135135135135,0.864864864864865,0.482142857142857
"4251",167,"2016-usopen-2503",2016,"usopen",2503,"Caroline Wozniacki","Anastasija Sevastova",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,52,0.707317073170732,0.6,0.4,0.292682926829268
"4252",168,"2016-usopen-2504",2016,"usopen",2504,"Roberta Vinci","Angelique Kerber",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,0.358490566037736,0.459459459459459,0.540540540540541,0.641509433962264
"4253",169,"2016-usopen-2601",2016,"usopen",2601,"Serena Williams","Karolina Pliskova",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11,0.590909090909091,0.363636363636364,0.636363636363636,0.409090909090909
"4254",170,"2016-usopen-2602",2016,"usopen",2602,"Caroline Wozniacki","Angelique Kerber",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,2,0.492753623188406,0.375,0.625,0.507246376811594
"4255",171,"2016-usopen-2701",2016,"usopen",2701,"Karolina Pliskova","Angelique Kerber",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,2,0.606741573033708,0.36734693877551,0.63265306122449,0.393258426966292
"4256",0,"2016-wimbledon-1101",2016,"wimbledon",1101,"Novak Djokovic","James Ward",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,177,0.719101123595506,0.446601941747573,0.553398058252427,0.280898876404494
"4257",1,"2016-wimbledon-1102",2016,"wimbledon",1102,"Kyle Edmund","Adrian Mannarino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,54,0.520408163265306,0.369565217391304,0.630434782608696,0.479591836734694
"4258",2,"2016-wimbledon-1103",2016,"wimbledon",1103,"Thomaz Bellucci","Ruben Bemelmans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,188,0.747899159663866,0.328947368421053,0.671052631578947,0.252100840336134
"4259",3,"2016-wimbledon-1104",2016,"wimbledon",1104,"Lukas Rosol","Sam Querrey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,33,0.640909090909091,0.224242424242424,0.775757575757576,0.359090909090909
"4260",4,"2016-wimbledon-1105",2016,"wimbledon",1105,"Philipp Kohlschreiber","Pierre Hugues Herbert",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,82,0.763440860215054,0.278260869565217,0.721739130434783,0.236559139784946
"4261",5,"2016-wimbledon-1106",2016,"wimbledon",1106,"Damir Dzumhur","Denis Kudla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,66,0.548192771084337,0.410596026490066,0.589403973509934,0.451807228915663
"4262",6,"2016-wimbledon-1107",2016,"wimbledon",1107,"Brydan Klein","Nicolas Mahut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,257,50,0.605504587155963,0.228915662650602,0.771084337349398,0.394495412844037
"4263",7,"2016-wimbledon-1108",2016,"wimbledon",1108,"Dudi Sela","David Ferrer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,14,0.461538461538462,0.233333333333333,0.766666666666667,0.538461538461538
"4264",8,"2016-wimbledon-1109",2016,"wimbledon",1109,"David Goffin","Alexander Ward",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,244,0.827586206896552,0.510869565217391,0.489130434782609,0.172413793103448
"4265",9,"2016-wimbledon-1110",2016,"wimbledon",1110,"Edouard Roger Vasselin","Teymuraz Gabashvili",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185,104,0.625954198473282,0.391304347826087,0.608695652173913,0.374045801526718
"4266",10,"2016-wimbledon-1111",2016,"wimbledon",1111,"Nicolas Almagro","Rogerio Dutra Silva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,84,0.66875,0.331288343558282,0.668711656441718,0.33125
"4267",11,"2016-wimbledon-1112",2016,"wimbledon",1112,"Denis Istomin","Kevin Anderson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,24,0.70391061452514,0.308641975308642,0.691358024691358,0.29608938547486
"4268",12,"2016-wimbledon-1113",2016,"wimbledon",1113,"Jack Sock","Ernests Gulbis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,61,0.717647058823529,0.409090909090909,0.590909090909091,0.282352941176471
"4269",13,"2016-wimbledon-1114",2016,"wimbledon",1114,"Diego Schwartzman","Robin Haase",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.613636363636364,0.368,0.632,0.386363636363636
"4270",14,"2016-wimbledon-1115",2016,"wimbledon",1115,"Andreas Seppi","Guillermo Garcia Lopez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,58,0.658227848101266,0.541666666666667,0.458333333333333,0.341772151898734
"4271",15,"2016-wimbledon-1116",2016,"wimbledon",1116,"Pablo Carreno Busta","Milos Raonic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,7,0.588235294117647,0.25531914893617,0.74468085106383,0.411764705882353
"4272",16,"2016-wimbledon-1117",2016,"wimbledon",1117,"Roger Federer","Guido Pella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,51,0.808510638297872,0.352941176470588,0.647058823529412,0.191489361702128
"4273",17,"2016-wimbledon-1118",2016,"wimbledon",1118,"Ricardas Berankis","Marcus Willis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,775,0.541176470588235,0.384057971014493,0.615942028985507,0.458823529411765
"4274",18,"2016-wimbledon-1119",2016,"wimbledon",1119,"Daniel Evans","Jan Lennard Struff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,89,0.666666666666667,0.348387096774194,0.651612903225806,0.333333333333333
"4275",19,"2016-wimbledon-1120",2016,"wimbledon",1120,"Evgeny Donskoy","Alexandr Dolgopolov",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,32,0.658333333333333,0.232323232323232,0.767676767676768,0.341666666666667
"4276",20,"2016-wimbledon-1121",2016,"wimbledon",1121,"Gael Monfils","Jeremy Chardy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,34,0.568345323741007,0.297101449275362,0.702898550724638,0.431654676258993
"4277",21,"2016-wimbledon-1122",2016,"wimbledon",1122,"Malek Jaziri","Steve Johnson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,38,0.584905660377358,0.346534653465347,0.653465346534653,0.415094339622642
"4278",22,"2016-wimbledon-1123",2016,"wimbledon",1123,"Bjorn Fratangelo","Grigor Dimitrov",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,39,0.58974358974359,0.211267605633803,0.788732394366197,0.41025641025641
"4279",23,"2016-wimbledon-1124",2016,"wimbledon",1124,"Janko Tipsarevic","Gilles Simon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414,20,0.60655737704918,0.369127516778524,0.630872483221476,0.39344262295082
"4280",24,"2016-wimbledon-1125",2016,"wimbledon",1125,"Marin Cilic","Brian Baker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,595,0.75,0.417582417582418,0.582417582417582,0.25
"4281",25,"2016-wimbledon-1126",2016,"wimbledon",1126,"Sergiy Stakhovsky","Yoshihito Nishioka",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,122,0.766233766233766,0.371794871794872,0.628205128205128,0.233766233766234
"4282",26,"2016-wimbledon-1127",2016,"wimbledon",1127,"Paolo Lorenzi","Lukas Lacko",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,124,0.581560283687943,0.316666666666667,0.683333333333333,0.418439716312057
"4283",27,"2016-wimbledon-1128",2016,"wimbledon",1128,"Borna Coric","Ivo Karlovic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,31,0.759615384615385,0.178217821782178,0.821782178217822,0.240384615384615
"4284",28,"2016-wimbledon-1129",2016,"wimbledon",1129,"Pablo Cuevas","Andrey Kuznetsov",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,42,0.664285714285714,0.298507462686567,0.701492537313433,0.335714285714286
"4285",29,"2016-wimbledon-1130",2016,"wimbledon",1130,"Santiago Giraldo","Gilles Muller",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129,41,0.767676767676768,0.235294117647059,0.764705882352941,0.232323232323232
"4286",30,"2016-wimbledon-1131",2016,"wimbledon",1131,"Julien Benneteau","Illya Marchenko",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,547,86,0.736842105263158,0.39,0.61,0.263157894736842
"4287",31,"2016-wimbledon-1132",2016,"wimbledon",1132,"Sam Groth","Kei Nishikori",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.572815533980582,0.382352941176471,0.617647058823529,0.427184466019418
"4288",32,"2016-wimbledon-1133",2016,"wimbledon",1133,"Dominic Thiem","Florian Mayer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,80,0.776470588235294,0.34020618556701,0.65979381443299,0.223529411764706
"4289",33,"2016-wimbledon-1134",2016,"wimbledon",1134,"Jiri Vesely","Igor Sijsling",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,118,0.692307692307692,0.37,0.63,0.307692307692308
"4290",34,"2016-wimbledon-1135",2016,"wimbledon",1135,"Luke Saville","Dennis Novikov",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221,146,0.619402985074627,0.314516129032258,0.685483870967742,0.380597014925373
"4291",35,"2016-wimbledon-1136",2016,"wimbledon",1136,"Dmitry Tursunov","Joao Sousa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,453,30,0.598930481283422,0.340136054421769,0.659863945578231,0.401069518716578
"4292",36,"2016-wimbledon-1137",2016,"wimbledon",1137,"Alexander Zverev","Paul Henri Mathieu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,59,0.682352941176471,0.476744186046512,0.523255813953488,0.317647058823529
"4293",37,"2016-wimbledon-1138",2016,"wimbledon",1138,"Horacio Zeballos","Mikhail Youzhny",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,73,0.656862745098039,0.292452830188679,0.707547169811321,0.343137254901961
"4294",38,"2016-wimbledon-1139",2016,"wimbledon",1139,"Benjamin Becker","Facundo Bagnis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,96,0.705128205128205,0.4375,0.5625,0.294871794871795
"4295",39,"2016-wimbledon-1140",2016,"wimbledon",1140,"Ivan Dodig","Tomas Berdych",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,9,0.560509554140127,0.320610687022901,0.679389312977099,0.439490445859873
"4296",40,"2016-wimbledon-1141",2016,"wimbledon",1141,"Roberto Bautista Agut","Jordan Thompson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,91,0.730769230769231,0.408450704225352,0.591549295774648,0.269230769230769
"4297",41,"2016-wimbledon-1142",2016,"wimbledon",1142,"Mikhail Kukushkin","Martin Klizan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,47,0.640350877192982,0.435064935064935,0.564935064935065,0.359649122807018
"4298",42,"2016-wimbledon-1143",2016,"wimbledon",1143,"Gastao Elias","Radu Albot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,111,0.617391304347826,0.327586206896552,0.672413793103448,0.382608695652174
"4299",43,"2016-wimbledon-1144",2016,"wimbledon",1144,"Fernando Verdasco","Bernard Tomic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,19,0.631944444444444,0.36046511627907,0.63953488372093,0.368055555555556
"4300",44,"2016-wimbledon-1145",2016,"wimbledon",1145,"Lucas Pouille","Marius Copil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,174,0.684684684684685,0.375,0.625,0.315315315315315
"4301",45,"2016-wimbledon-1146",2016,"wimbledon",1146,"Donald Young","Leonardo Mayer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,87,0.640625,0.418918918918919,0.581081081081081,0.359375
"4302",46,"2016-wimbledon-1147",2016,"wimbledon",1147,"Stephane Robert","Juan Martin Del Potro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,164,0.482758620689655,0.242424242424242,0.757575757575758,0.517241379310345
"4303",47,"2016-wimbledon-1148",2016,"wimbledon",1148,"Taylor Fritz","Stan Wawrinka",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.584415584415584,0.245614035087719,0.754385964912281,0.415584415584416
"4304",48,"2016-wimbledon-1149",2016,"wimbledon",1149,"Richard Gasquet","Aljaz Bedene",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,55,0.666666666666667,0.465346534653465,0.534653465346535,0.333333333333333
"4305",49,"2016-wimbledon-1150",2016,"wimbledon",1150,"Marcel Granollers","Victor Estrella Burgos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.678899082568807,0.418439716312057,0.581560283687943,0.321100917431193
"4306",50,"2016-wimbledon-1151",2016,"wimbledon",1151,"Vasek Pospisil","Albert Ramos Vinolas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.690721649484536,0.33587786259542,0.66412213740458,0.309278350515464
"4307",51,"2016-wimbledon-1152",2016,"wimbledon",1152,"Tristan Lamasine","Viktor Troicki",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,206,27,0.550561797752809,0.236111111111111,0.763888888888889,0.449438202247191
"4308",52,"2016-wimbledon-1153",2016,"wimbledon",1153,"John Isner","Marcos Baghdatis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,40,0.778947368421053,0.346153846153846,0.653846153846154,0.221052631578947
"4309",53,"2016-wimbledon-1154",2016,"wimbledon",1154,"Albano Olivetti","Matthew Barton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,791,247,0.743119266055046,0.251162790697674,0.748837209302326,0.256880733944954
"4310",54,"2016-wimbledon-1155",2016,"wimbledon",1155,"Taro Daniel","Juan Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115,97,0.564102564102564,0.405405405405405,0.594594594594595,0.435897435897436
"4311",55,"2016-wimbledon-1156",2016,"wimbledon",1156,"Inigo Cervantes Huegun","Jo Wilfried Tsonga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,12,0.63302752293578,0.274725274725275,0.725274725274725,0.36697247706422
"4312",56,"2016-wimbledon-1157",2016,"wimbledon",1157,"Nick Kyrgios","Radek Stepanek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,121,0.686440677966102,0.371900826446281,0.628099173553719,0.313559322033898
"4313",57,"2016-wimbledon-1158",2016,"wimbledon",1158,"Dusan Lajovic","Dustin Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,88,0.689922480620155,0.3,0.7,0.310077519379845
"4314",58,"2016-wimbledon-1159",2016,"wimbledon",1159,"Federico Delbonis","Fabio Fognini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,35,0.598591549295775,0.39568345323741,0.60431654676259,0.401408450704225
"4315",59,"2016-wimbledon-1160",2016,"wimbledon",1160,"Rajeev Ram","Feliciano Lopez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,21,0.627659574468085,0.290322580645161,0.709677419354839,0.372340425531915
"4316",60,"2016-wimbledon-1161",2016,"wimbledon",1161,"Benoit Paire","Franko Skugor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.604519774011299,0.403846153846154,0.596153846153846,0.395480225988701
"4317",61,"2016-wimbledon-1162",2016,"wimbledon",1162,"John Millman","Albert Montanes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,120,0.7,0.33112582781457,0.66887417218543,0.3
"4318",62,"2016-wimbledon-1163",2016,"wimbledon",1163,"Yen Hsun Lu","Alexander Kudryavtsev",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,179,0.72289156626506,0.464285714285714,0.535714285714286,0.27710843373494
"4319",63,"2016-wimbledon-1164",2016,"wimbledon",1164,"Liam Broady","Andy Murray",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234,2,0.55952380952381,0.226666666666667,0.773333333333333,0.44047619047619
"4320",64,"2016-wimbledon-1201",2016,"wimbledon",1201,"Novak Djokovic","Adrian Mannarino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,54,0.70873786407767,0.357894736842105,0.642105263157895,0.29126213592233
"4321",65,"2016-wimbledon-1202",2016,"wimbledon",1202,"Thomaz Bellucci","Sam Querrey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,33,0.592592592592593,0.263157894736842,0.736842105263158,0.407407407407407
"4322",66,"2016-wimbledon-1203",2016,"wimbledon",1203,"Pierre Hugues Herbert","Damir Dzumhur",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,90,0.651162790697674,0.383458646616541,0.616541353383459,0.348837209302326
"4323",67,"2016-wimbledon-1204",2016,"wimbledon",1204,"Nicolas Mahut","David Ferrer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,14,0.627906976744186,0.505882352941176,0.494117647058824,0.372093023255814
"4324",68,"2016-wimbledon-1205",2016,"wimbledon",1205,"David Goffin","Edouard Roger Vasselin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,185,0.742424242424242,0.549295774647887,0.450704225352113,0.257575757575758
"4325",69,"2016-wimbledon-1206",2016,"wimbledon",1206,"Nicolas Almagro","Denis Istomin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,65,0.575221238938053,0.279069767441861,0.720930232558139,0.424778761061947
"4326",70,"2016-wimbledon-1207",2016,"wimbledon",1207,"Jack Sock","Robin Haase",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,98,0.739130434782609,0.3984375,0.6015625,0.260869565217391
"4327",71,"2016-wimbledon-1208",2016,"wimbledon",1208,"Andreas Seppi","Milos Raonic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,7,0.649484536082474,0.192771084337349,0.807228915662651,0.350515463917526
"4328",72,"2016-wimbledon-1209",2016,"wimbledon",1209,"Roger Federer","Marcus Willis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,775,0.73972602739726,0.44578313253012,0.55421686746988,0.26027397260274
"4329",73,"2016-wimbledon-1210",2016,"wimbledon",1210,"Daniel Evans","Alexandr Dolgopolov",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,32,0.655913978494624,0.43298969072165,0.56701030927835,0.344086021505376
"4330",74,"2016-wimbledon-1211",2016,"wimbledon",1211,"Jeremy Chardy","Steve Johnson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,38,0.619565217391304,0.306306306306306,0.693693693693694,0.380434782608696
"4331",75,"2016-wimbledon-1212",2016,"wimbledon",1212,"Grigor Dimitrov","Gilles Simon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,20,0.664,0.368421052631579,0.631578947368421,0.336
"4332",76,"2016-wimbledon-1213",2016,"wimbledon",1213,"Marin Cilic","Sergiy Stakhovsky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,92,0.761061946902655,0.387323943661972,0.612676056338028,0.238938053097345
"4333",77,"2016-wimbledon-1214",2016,"wimbledon",1214,"Lukas Lacko","Ivo Karlovic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124,31,0.745901639344262,0.256637168141593,0.743362831858407,0.254098360655738
"4334",78,"2016-wimbledon-1215",2016,"wimbledon",1215,"Andrey Kuznetsov","Gilles Muller",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,41,0.810810810810811,0.370786516853933,0.629213483146067,0.189189189189189
"4335",79,"2016-wimbledon-1216",2016,"wimbledon",1216,"Julien Benneteau","Kei Nishikori",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,547,6,0.598360655737705,0.352941176470588,0.647058823529412,0.401639344262295
"4336",80,"2016-wimbledon-1217",2016,"wimbledon",1217,"Dominic Thiem","Jiri Vesely",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,64,0.694915254237288,0.312977099236641,0.687022900763359,0.305084745762712
"4337",81,"2016-wimbledon-1218",2016,"wimbledon",1218,"Dennis Novikov","Joao Sousa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146,30,0.609022556390977,0.223404255319149,0.776595744680851,0.390977443609023
"4338",82,"2016-wimbledon-1219",2016,"wimbledon",1219,"Alexander Zverev","Mikhail Youzhny",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,73,0.630434782608696,0.437956204379562,0.562043795620438,0.369565217391304
"4339",83,"2016-wimbledon-1220",2016,"wimbledon",1220,"Benjamin Becker","Tomas Berdych",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,9,0.571428571428571,0.228571428571429,0.771428571428571,0.428571428571429
"4340",84,"2016-wimbledon-1222",2016,"wimbledon",1222,"Radu Albot","Bernard Tomic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111,19,0.642857142857143,0.342105263157895,0.657894736842105,0.357142857142857
"4341",85,"2016-wimbledon-1223",2016,"wimbledon",1223,"Lucas Pouille","Donald Young",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,69,0.714285714285714,0.441860465116279,0.558139534883721,0.285714285714286
"4342",86,"2016-wimbledon-1224",2016,"wimbledon",1224,"Juan Martin Del Potro","Stan Wawrinka",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.663934426229508,0.358974358974359,0.641025641025641,0.336065573770492
"4343",87,"2016-wimbledon-1225",2016,"wimbledon",1225,"Richard Gasquet","Marcel Granollers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,43,0.65891472868217,0.420634920634921,0.579365079365079,0.34108527131783
"4344",88,"2016-wimbledon-1226",2016,"wimbledon",1226,"Albert Ramos Vinolas","Viktor Troicki",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.645390070921986,0.348148148148148,0.651851851851852,0.354609929078014
"4345",89,"2016-wimbledon-1227",2016,"wimbledon",1227,"John Isner","Matthew Barton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,247,0.789915966386555,0.28,0.72,0.210084033613445
"4346",90,"2016-wimbledon-1228",2016,"wimbledon",1228,"Juan Monaco","Jo Wilfried Tsonga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,12,0.5375,0.263888888888889,0.736111111111111,0.4625
"4347",91,"2016-wimbledon-1229",2016,"wimbledon",1229,"Nick Kyrgios","Dustin Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,88,0.738805970149254,0.331168831168831,0.668831168831169,0.261194029850746
"4348",92,"2016-wimbledon-1230",2016,"wimbledon",1230,"Fabio Fognini","Feliciano Lopez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,21,0.587209302325581,0.347222222222222,0.652777777777778,0.412790697674419
"4349",93,"2016-wimbledon-1231",2016,"wimbledon",1231,"Benoit Paire","John Millman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,67,0.590604026845638,0.295652173913043,0.704347826086957,0.409395973154362
"4350",94,"2016-wimbledon-1232",2016,"wimbledon",1232,"Yen Hsun Lu","Andy Murray",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,2,0.444444444444444,0.337837837837838,0.662162162162162,0.555555555555556
